Account ID,Account Name,Address 1*,Address 2,City*,County*,State*,Zip*,Year Built,Community Name,Unit Number for Site,Office Address,Office Unit,Office City,Office State,Office Zip
32,Avenue Living,3807 Somerset Drive,104,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-104,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,105,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-105,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,106,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-106,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,107,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-107,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,108,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-108,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,201,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,202,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,203,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,204,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-204,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,205,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-205,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,206,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-206,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,207,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-207,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3807 Somerset Drive,208,Prairie Village,Johnson,Kansas,66208,,Corinth Place,07-208,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3809 Somerset Drive,101,Prairie Village,Johnson,Kansas,66208,,Corinth Place,09-101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3809 Somerset Drive,102,Prairie Village,Johnson,Kansas,66208,,Corinth Place,09-102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3809 Somerset Drive,103,Prairie Village,Johnson,Kansas,66208,,Corinth Place,09-103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3809 Somerset Drive,104,Prairie Village,Johnson,Kansas,66208,,Corinth Place,09-104,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3809 Somerset Drive,201,Prairie Village,Johnson,Kansas,66208,,Corinth Place,09-201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3809 Somerset Drive,202,Prairie Village,Johnson,Kansas,66208,,Corinth Place,09-202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3809 Somerset Drive,203,Prairie Village,Johnson,Kansas,66208,,Corinth Place,09-203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3809 Somerset Drive,204,Prairie Village,Johnson,Kansas,66208,,Corinth Place,09-204,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,101,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,102,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,103,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,104,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-104,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,105,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-105,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,106,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-106,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,201,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,202,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,203,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,204,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-204,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,205,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-205,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3811 Somerset Drive,206,Prairie Village,Johnson,Kansas,66208,,Corinth Place,11-206,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3901 West 84th Street,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3901A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3901 West 84th Street,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3901B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3901 West 84th Street,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3901C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3901 West 84th Street,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3901D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3905 West 84th Street,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3905A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3905 West 84th Street,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3905B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3905 West 84th Street,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3905C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3905 West 84th Street,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3905D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3909 WEST 84TH STREET,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3909A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3909 WEST 84TH STREET,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3909B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3909 WEST 84TH STREET,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3909C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3909 WEST 84TH STREET,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3909D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3917 WEST 84TH STREET,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3917A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3917 WEST 84TH STREET,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3917B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3917 WEST 84TH STREET,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3917C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3917 WEST 84TH STREET,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,3917D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4001 WEST 84TH STREET,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4001A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4001 WEST 84TH STREET,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4001B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4001 WEST 84TH STREET,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4001C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4001 WEST 84TH STREET,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4001D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4005 WEST 84TH STREET,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4005A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4005 WEST 84TH STREET,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4005B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4005 WEST 84TH STREET,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4005C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4005 WEST 84TH STREET,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4005D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4009 WEST 84TH STREET,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4009A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4009 WEST 84TH STREET,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4009B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4009 WEST 84TH STREET,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4009C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4009 WEST 84TH STREET,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4009D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4017 WEST 84TH STREET,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4017A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4017 WEST 84TH STREET,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4017B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4017 WEST 84TH STREET,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4017C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4017 WEST 84TH STREET,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4017D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4021 WEST 84TH STREET,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4021A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4021 WEST 84TH STREET,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4021B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4021 WEST 84TH STREET,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4021C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4021 WEST 84TH STREET,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4021D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4025 WEST 84TH STREET,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4025A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4025 WEST 84TH STREET,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4025B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4025 WEST 84TH STREET,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4025C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4025 WEST 84TH STREET,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4025D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4029 WEST 84TH STREET,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4029A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4029 WEST 84TH STREET,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4029B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4029 WEST 84TH STREET,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4029C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4029 WEST 84TH STREET,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4029D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4033 WEST 84TH STREET,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4033A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4033 WEST 84TH STREET,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4033B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4033 WEST 84TH STREET,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4033C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4033 WEST 84TH STREET,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4033D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4037 WEST 84TH STREET,A,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4037A,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4037 WEST 84TH STREET,B,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4037B,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4037 WEST 84TH STREET,C,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4037C,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,4037 WEST 84TH STREET,D,Prairie Village,Johnson,Kansas,66208,,Corinth Gardens,4037D,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3500 SOMERSET DR,,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,3500,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3504 SOMERSET DR,,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,3504,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3508 SOMERSET DR,,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,3508,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3512 SOMERSET DR,,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,3512,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3600 SOMERSET DR,,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,3600,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3604 SOMERSET DR,,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,3604,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3608 SOMERSET DR,,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,3608,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3612 SOMERSET DR,,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,3612,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3616 SOMERSET DR,,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,3616,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,3620 SOMERSET DR,,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,3620,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8018 MOHAWK,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8018M101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8018 MOHAWK,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8018M102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8018 MOHAWK,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8018M103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8018 MOHAWK,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8018M201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8018 MOHAWK,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8018M202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8018 MOHAWK,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8018M203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8022 MOHAWK,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8022M101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8022 MOHAWK,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8022M102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8022 MOHAWK,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8022M103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8022 MOHAWK,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8022M201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8022 MOHAWK,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8022M202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8022 MOHAWK,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8022M203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8026 MOHAWK,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8026M101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8026 MOHAWK,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8026M102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8026 MOHAWK,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8026M103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8026 MOHAWK,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8026M201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8026 MOHAWK,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8026M202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8026 MOHAWK,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8026M203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8028 CORINTH,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8028C101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8028 CORINTH,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8028C102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8028 CORINTH,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8028C103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8028 CORINTH,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8028C201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8028 CORINTH,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8028C202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8028 CORINTH,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8028C203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8030 MOHAWK,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8030M101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8030 MOHAWK,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8030M102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8030 MOHAWK,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8030M103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8030 MOHAWK,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8030M201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8030 MOHAWK,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8030M202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8030 MOHAWK,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8030M203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 MOHAWK,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031M101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 MOHAWK,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031M102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 MOHAWK,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031M103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 MOHAWK,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031M201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 MOHAWK,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031M202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 MOHAWK,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031M203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 PAWNEE,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031P101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 PAWNEE,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031P102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 PAWNEE,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031P103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 PAWNEE,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031P201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 PAWNEE,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031P202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8031 PAWNEE,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8031P203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 CORINTH,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032C101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 CORINTH,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032C102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 CORINTH,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032C103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 CORINTH,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032C201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 CORINTH,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032C202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 CORINTH,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032C203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 PAWNEE,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032P101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 PAWNEE STREET,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032P102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 PAWNEE,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032P103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 PAWNEE,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032P201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 PAWNEE,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032P202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8032 PAWNEE,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8032P203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8035 PAWNEE,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8035P101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8035 PAWNEE,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8035P102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8035 PAWNEE,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8035P201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8035 PAWNEE,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8035P202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8036 CORINTH,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8036C101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8036 CORINTH,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8036C102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8036 CORINTH,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8036C201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8036 CORINTH,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8036C202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8036 PAWNEE,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8036P101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8036 PAWNEE,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8036P102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8036 PAWNEE,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8036P201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8036 PAWNEE,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8036P202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8037 MOHAWK,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8037M101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8037 MOHAWK,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8037M102,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8037 MOHAWK,103,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8037M103,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8037 MOHAWK,201,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8037M201,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8037 MOHAWK,202,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8037M202,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8037 MOHAWK,203,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8037M203,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8039 PAWNEE,101,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8039P101,3815 S Somerset Drive,,Prairie Village,KS,66218
32,Avenue Living,8039 PAWNEE,102,Prairie Village,Johnson,Kansas,66208,,Corinth Paddock,8039P102,3815 S Somerset Drive,,Prairie Village,KS,66218
